Year,Month,WeekNumber,CalendarDate,WeekStartDate,WeekEndDate
2023,December,49,7/12/2023,4/12/2023,10/12/2023
2023,December,49,8/12/2023,4/12/2023,10/12/2023
2023,December,49,9/12/2023,4/12/2023,10/12/2023
2023,December,49,10/12/2023,4/12/2023,10/12/2023
2023,December,50,11/12/2023,11/12/2023,17/12/2023
2023,December,50,12/12/2023,11/12/2023,17/12/2023
2023,December,50,13/12/2023,11/12/2023,17/12/2023
2023,December,50,14/12/2023,11/12/2023,17/12/2023
2023,December,50,15/12/2023,11/12/2023,17/12/2023
2023,December,50,16/12/2023,11/12/2023,17/12/2023
2023,December,50,17/12/2023,11/12/2023,17/12/2023
2023,December,51,18/12/2023,18/12/2023,24/12/2023
2023,December,51,19/12/2023,18/12/2023,24/12/2023
2023,December,51,20/12/2023,18/12/2023,24/12/2023
2023,December,51,21/12/2023,18/12/2023,24/12/2023
2023,December,51,22/12/2023,18/12/2023,24/12/2023
2023,December,51,23/12/2023,18/12/2023,24/12/2023
2023,December,51,24/12/2023,18/12/2023,24/12/2023
2023,December,52,25/12/2023,25/12/2023,31/12/2023
2023,December,52,26/12/2023,25/12/2023,31/12/2023
2023,December,52,27/12/2023,25/12/2023,31/12/2023
2023,December,52,28/12/2023,25/12/2023,31/12/2023
2023,December,52,29/12/2023,25/12/2023,31/12/2023
2023,December,52,30/12/2023,25/12/2023,31/12/2023
2023,December,52,31/12/2023,25/12/2023,31/12/2023
